year,GEOID,NAME,popE,popM,median_hhincE,median_hhincM,povertyE,povertyM,pop_povertyE,pop_povertyM,median_rentE,median_rentM,median_homeE,median_homeM,whiteE,whiteM,blackE,blackM,hispanicE,hispanicM,asianE,asianM,foreign_bornE,foreign_bornM,survey,giniE,giniM,unempE,unempM,laborforceE,laborforceM,no_hsE,no_hsM,bachelorsE,bachelorsM,pop_25plusE,pop_25plusM,snapE,snapM,snap_totalE,snap_totalM,no_health_insE,no_health_insM
2014,3604011,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA; New York",110823,2520,41879,1231,24697,2019,109360,2501,1157,13,553500,23239,19038,1885,77414,2386,10094,1038,1994,446,46395,1740,acs5,0.4696,0.0143,8852,935,56676,1588,1680,323,12063,752,73063,1444,9886,724,40632,529,7596,742
2014,3604001,"NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA, New York",149379,2922,52413,1757,40373,1986,148959,2911,1335,31,665700,17346,94868,2328,5920,796,36504,1899,8987,830,35650,1538,acs5,0.5039,0.0113,6023,644,83408,1748,2062,348,29586,1189,103283,1838,13083,605,60704,659,10368,793
2014,3604003,"NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA, New York",137830,3051,37234,1724,43387,2512,136713,3067,1049,25,599000,13418,25799,1260,79433,2565,26687,1665,3449,631,27431,1722,acs5,0.5125,0.0128,9832,782,65544,1742,1357,229,13437,865,84831,1693,17324,716,49745,649,9170,913
2014,3604010,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA; New York",135757,2845,45842,1384,23146,1659,135135,2872,1155,11,426300,5672,2060,418,120408,2743,9241,1123,1750,479,71473,2055,acs5,0.4495,0.0125,7841,575,68218,1917,1905,454,12591,742,92202,1880,10447,616,48215,630,7755,726
2014,3604002,"NYC-Brooklyn Community District 4--Bushwick PUMA, New York",138660,2539,39262,1797,40260,2049,137717,2532,1215,19,480000,16200,16360,1006,24848,1742,89897,2469,6028,885,49919,1990,acs5,0.4733,0.0115,10433,805,73617,2019,3104,444,12574,900,86716,1746,16597,690,44766,527,18818,1028
2014,3601500,"Madison & Cortland Counties PUMA, New York",121962,NA,51487,1109,13704,1297,112942,655,698,16,114800,2232,113844,128,2020,273,2635,NA,933,209,2499,287,acs5,0.4236,0.0084,3635,378,60143,925,661,200,11199,592,77919,347,5872,424,44452,523,3726,481
2014,3600500,"Jefferson & Lewis Counties PUMA, New York",146049,NA,48274,1123,20468,1523,139565,768,907,29,128800,3634,125365,155,6108,369,8233,NA,1790,205,5465,543,acs5,0.4155,0.0077,6843,659,73317,984,651,119,10172,571,92198,126,9272,604,55548,648,5144,584
2014,3601000,"Genesee & Orleans Counties PUMA, New York",102194,NA,49585,1435,13568,1024,98474,417,695,22,99000,1720,91368,62,3991,215,3571,NA,673,80,3193,404,acs5,0.4095,0.0141,4522,414,52026,690,642,139,8231,474,71163,173,5202,458,39861,428,3732,415
2014,3602903,"Orange County (Southeast) PUMA, New York",129871,44,83098,2629,17995,1334,125216,612,1252,47,306100,5929,102179,1098,5667,706,16517,1085,3022,444,12954,1141,acs5,0.4273,0.0136,4122,410,64624,1072,633,146,15853,737,76426,777,3793,319,40463,688,2994,487
2014,3602902,"Orange County (Northwest) PUMA, New York",124213,86,64254,1632,12901,1284,119832,530,1122,20,246000,4788,79419,1269,13934,999,23810,1060,4000,653,14143,1067,acs5,0.4314,0.0113,5614,538,62961,1011,1139,198,12355,600,82904,823,5020,435,42836,643,5356,721
2014,3602901,"Orange County (Northeast)--Greater Newburgh City PUMA, New York",120434,96,67241,2330,15048,1323,118822,293,1140,24,251500,4352,69633,1289,15332,1059,29980,1216,2376,427,15018,1183,acs5,0.4278,0.0108,5029,479,62051,1169,1370,295,11592,780,77102,795,4688,432,41602,659,6672,651
2014,3601101,"Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA, New York",107451,38,42493,1553,18267,1128,106730,235,653,16,92900,1727,88503,770,12756,531,2317,405,1352,313,4637,469,acs5,0.4548,0.0127,4966,453,54188,945,511,129,9504,597,75188,606,8326,452,45782,562,3675,418
2014,3601102,"Niagara County (North & East) PUMA, New York",107522,38,55679,1572,10357,913,104007,499,661,22,119200,2341,98130,766,2599,487,2854,405,900,317,3486,431,acs5,0.4185,0.0127,3811,465,54617,915,570,139,10769,668,74850,595,4502,325,42470,572,3108,495
2014,3601300,"Livingston & Wyoming Counties PUMA, New York",106546,NA,52517,1320,12505,1057,96626,826,668,15,112400,2115,96857,35,3780,230,3297,NA,1030,105,2751,361,acs5,0.3946,0.0111,3423,329,52545,833,556,161,8342,526,72389,360,4531,390,39933,571,2576,370
2014,3601900,"Rensselaer County--Troy City PUMA, New York",159600,NA,60140,1661,19979,1410,153775,599,871,16,177700,3257,135552,170,8024,499,6642,NA,3553,252,7956,677,acs5,0.4235,0.0107,7266,660,87142,960,632,132,17711,899,108705,133,7964,564,63995,662,4777,578
2014,3600402,"Oneida County (Central)--Greater Utica & Rome Cities PUMA, New York",163592,106,45770,1257,28228,1426,151583,879,707,13,110700,2060,128309,448,12636,432,10483,269,7634,254,16109,866,acs5,0.4663,0.0106,6380,469,76384,1211,2368,258,15799,717,110759,481,12239,592,62993,852,5148,529
2014,3600800,"Wayne & Seneca Counties PUMA, New York",128119,NA,50941,1175,15101,1278,123684,493,690,15,106500,2115,115810,85,4617,262,4674,NA,835,90,3592,427,acs5,0.406,0.0101,4475,404,63347,840,903,207,11082,603,89214,241,5676,383,49964,516,4419,468
2014,3603305,"Suffolk County (East) PUMA, New York",138023,163,77047,2781,10485,1460,133100,590,1461,53,521800,17381,104224,1645,7306,931,21931,1686,2373,532,22217,1687,acs5,0.4872,0.0117,4939,607,68721,1341,1052,247,21433,875,103082,1120,2793,395,53812,841,7436,913
2014,3603303,"Suffolk County (Northwest)--Smithtown Town PUMA, New York",118337,38,111407,2875,4713,793,116409,491,1389,58,460100,3312,105441,1226,1386,505,5598,785,4421,723,9221,866,acs5,0.4047,0.0086,4003,416,61218,892,574,217,19491,829,80961,718,984,156,39431,463,1627,342
2014,3603304,"Suffolk County (North Central)--Brookhaven Town (North) PUMA, New York",118830,1824,105084,2110,5833,1113,109315,1740,1471,79,399200,5815,97453,1584,1997,427,9344,1159,8171,687,12450,1161,acs5,0.4186,0.0104,4260,491,61007,1297,524,151,16053,764,75584,1120,1098,219,38570,460,2161,377
2014,3603209,"Nassau County (Central)--Hempstead Town (East Central) PUMA, New York",104287,1441,114733,3265,3043,723,104077,1435,1779,99,455900,3596,91043,1398,805,428,7116,789,4326,809,9449,894,acs5,0.3912,0.0119,3520,426,55574,1198,371,116,18225,829,71600,1049,810,203,34011,318,1772,394
2014,3603206,"Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA, New York",145559,1319,61503,2046,23721,1842,138984,1337,1334,36,318400,5355,20457,1165,62660,1897,55863,1999,2841,584,50781,1819,acs5,0.4526,0.0108,7750,673,75511,1499,2216,349,11144,838,92717,1340,6653,508,41235,677,13510,979
2014,3603203,"Nassau County (East Central)--Oyster Bay Town (Central) PUMA, New York",101669,1172,104833,3645,4295,797,101469,1219,1639,101,448400,4276,74031,1214,1432,449,8459,722,15846,1042,20405,1195,acs5,0.4122,0.0152,3301,363,53387,1146,814,220,18396,817,72123,951,1064,202,33951,383,2023,415
2014,3603204,"Nassau County (West Central)--North Hempstead Town (South) PUMA, New York",115194,834,98158,3146,6519,992,114914,860,1490,58,482400,4606,59927,1121,9445,775,21689,1245,21232,983,36112,1388,acs5,0.4156,0.0082,3736,419,60387,1035,1480,267,18064,721,79844,702,1436,216,37163,449,4791,587
2014,3603207,"Nassau County (Central)--Hempstead Town (Northeast) PUMA, New York",113925,1637,97382,3011,3857,654,111901,1590,1809,140,376100,2832,86839,1742,2309,592,13257,1456,10138,1128,16964,1240,acs5,0.3744,0.0082,3965,504,60711,1207,841,246,16175,864,80174,1192,1205,187,37005,349,2684,581
2014,3603211,"Nassau County (West Central)--Hempstead Town (West Central) PUMA, New York",109262,1323,95525,2656,6893,1078,109031,1328,1601,73,387700,4629,52567,1553,22199,1428,21161,1514,10842,1214,28860,1370,acs5,0.3865,0.0119,5670,645,59267,1167,731,190,16453,889,74807,1021,1918,280,34607,622,4303,511
2014,3603205,"Nassau County (West Central)--Hempstead Town (Northwest) PUMA, New York",119384,1988,101628,3490,6561,1016,118035,1990,1487,71,454000,4557,66929,1673,19761,1273,16905,1588,12072,1466,30616,1763,acs5,0.4379,0.0127,4836,459,63401,1693,1015,201,18769,868,81229,1497,1880,278,36583,443,4761,632
2014,3600403,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA; New York",113045,359,50185,1019,15487,921,106295,638,746,18,133900,3127,105259,453,1732,147,3438,162,927,121,3552,278,acs5,0.4291,0.0088,5042,330,57288,710,761,127,10195,512,75600,292,5102,303,43999,573,3844,332
2014,3600401,"Herkimer (North & Central) & Oneida (Outer) Counties PUMA, New York",115567,371,50055,1449,16075,1192,113953,524,648,21,104600,2260,110714,528,858,185,1947,253,488,96,2919,439,acs5,0.4092,0.0083,4855,406,58675,829,1046,194,10012,586,80770,525,7386,474,46949,578,3487,355
2014,3600704,"Cayuga & Onondaga (South) Counties PUMA, New York",115086,363,56582,1112,11207,1002,110962,565,687,22,125800,3216,105543,702,3391,324,2909,373,1011,243,3092,388,acs5,0.4347,0.0097,4260,353,59065,845,765,158,12139,546,80766,387,4455,383,44453,609,4015,342
2014,3600702,"Onondaga County (North) PUMA, New York",125706,506,68560,1899,9334,1060,125175,513,845,14,147200,1891,114131,922,3012,618,3346,625,2359,410,5734,612,acs5,0.3899,0.0092,4003,432,69258,1031,318,84,18224,737,87856,821,3534,390,49989,495,2828,405
2014,3600703,"Onondaga County (Central)--Syracuse City (Outer) PUMA, New York",161887,560,61866,994,11313,975,157999,678,801,15,137700,1925,144462,1167,5284,953,4439,489,3947,477,9677,721,acs5,0.4348,0.0088,5544,586,85281,956,724,150,22742,824,114772,783,4838,354,66275,534,4569,448
2014,3600701,"Onondaga County (Central)--Syracuse City PUMA, New York",144648,52,31566,852,46060,1678,131280,913,719,8,87800,1381,74890,1083,41299,1003,11636,707,9234,541,17120,975,acs5,0.5097,0.0099,8119,577,65044,1125,2234,272,11645,772,84171,816,16705,633,55279,864,7633,721
2014,3602100,"Columbia & Greene Counties PUMA, New York",111143,NA,54944,1617,12554,1110,105639,653,858,19,200700,4354,96871,71,5254,279,5117,NA,1413,229,6390,638,acs5,0.4488,0.0125,4716,515,54171,917,894,201,10581,577,80829,286,4168,370,43197,591,3309,442
2014,3602801,"Dutchess County (North & East) PUMA, New York",127464,103,76540,1873,7958,940,120923,677,1093,26,290800,4860,108055,1010,4965,605,9387,717,2846,518,10456,787,acs5,0.4335,0.0098,5772,474,68469,1123,811,235,15681,778,87741,770,2817,312,45923,665,4151,546
2014,3602802,"Dutchess County (Southwest) PUMA, New York",169924,103,69600,1906,16843,1645,160134,930,1137,17,275200,2930,110596,1070,22527,822,23471,717,8516,552,24321,1188,acs5,0.4287,0.0097,8857,798,89737,1270,1081,219,21274,1031,113575,775,6934,590,60975,732,6801,670
2014,3601700,"Schenectady County--Schenectady City PUMA, New York",155178,NA,57025,1387,19361,1381,151233,504,849,13,166900,1640,117712,382,14524,659,9601,NA,6230,295,14076,1079,acs5,0.4327,0.0096,6777,728,80676,887,1303,274,16847,828,105576,55,7488,478,57846,739,5464,570
2014,3601400,"Ontario & Yates Counties PUMA, New York",134256,NA,56033,1213,14716,1017,129496,418,771,15,136800,2929,123454,97,2463,197,4726,NA,1424,127,4562,570,acs5,0.4303,0.0095,4683,377,69782,802,758,167,15375,691,91726,150,5595,405,53840,522,4982,470
2014,3602203,"Chenango, Delaware & Broome (East) Counties PUMA; New York",110965,113,45281,1380,15775,1076,108049,447,643,18,109700,2415,104796,222,1276,140,2708,80,646,101,2831,245,acs5,0.4174,0.0099,4701,499,52544,847,830,165,8098,445,77979,375,6433,397,44259,665,3625,379
2014,3601802,"Saratoga County (Outer) PUMA, New York",115279,649,67810,1562,8191,769,114042,709,924,31,209100,5064,108341,892,1575,310,2397,433,1422,347,3968,497,acs5,0.4088,0.0112,4028,404,60863,847,507,111,14514,720,79729,626,3596,352,44695,531,2561,354
2014,3601801,"Saratoga County (South & Central) PUMA, New York",107233,649,73613,1995,6629,831,104018,820,1000,26,253300,3949,96507,899,1694,285,3622,433,3082,417,6543,794,acs5,0.4149,0.0108,3627,486,61266,925,238,123,19935,911,75709,627,3280,491,45181,611,2705,502
2014,3602002,"Albany County (Outside Albany City) PUMA, New York",199565,463,70136,1570,14954,1260,193350,914,972,14,224900,2860,171379,1144,7088,935,6982,759,10080,869,15266,815,acs5,0.4266,0.0091,6220,501,109933,1217,902,210,28622,1084,138166,1013,4944,382,79337,865,4648,614
2014,3602001,"Albany County (East Central)--Albany City PUMA, New York",106559,463,42369,1629,24419,1489,97206,938,872,15,174000,3490,57622,1162,29456,1001,9354,759,6492,703,11808,985,acs5,0.4669,0.0123,4958,560,55492,1281,755,176,12363,844,65537,1011,8394,487,43608,824,5866,710
2014,3603312,"Suffolk County (Southwest)--Babylon Town (Southeast) PUMA, New York",101097,1108,87445,2259,5196,788,100376,1139,1535,58,349900,2824,76866,1614,6028,738,13650,1191,2460,494,13912,1196,acs5,0.3715,0.0105,3891,372,55357,1097,660,173,11246,618,70761,1107,1543,230,33811,568,3278,536
2014,3602202,"Broome (Outer West) & Tioga Counties PUMA, New York",109185,502,56300,1970,11025,1067,108191,495,683,22,114300,2450,104838,562,598,115,1400,231,735,218,2587,357,acs5,0.4166,0.0135,4192,412,56598,832,614,163,10700,565,76443,538,4763,388,43135,439,3293,423
2014,3603306,"Suffolk County (South Central)--Brookhaven Town (South) PUMA, New York",131589,2053,76281,2394,13748,1543,129237,1972,1675,56,289100,4358,93391,2261,11967,1237,19569,1875,3435,812,13238,1123,acs5,0.3984,0.0101,4493,508,66606,1343,838,182,11071,782,87118,1429,3643,361,43795,585,5909,734
2014,3603311,"Suffolk County (Southwest)--Islip Town (South) PUMA, New York",105744,1765,93765,2061,5316,901,104699,1738,1392,43,385300,4410,77386,1731,6993,948,17685,1694,2539,730,11495,1303,acs5,0.4059,0.0131,3824,439,58379,1415,485,176,13469,768,71721,1277,2248,343,34989,544,3521,622
2014,3603302,"Suffolk County (Northwest)--Huntington Town (South) PUMA, New York",100592,1483,110268,2293,4286,812,99130,1484,1622,108,529800,11515,81245,1622,4300,1074,6622,884,7072,731,12977,882,acs5,0.453,0.0115,3549,383,50299,1054,807,237,18740,714,69065,991,1068,210,33859,497,1887,377
2014,3603307,"Suffolk County (Central)--Brookhaven Town (Central) PUMA, New York",126644,1993,79421,3577,10271,1234,125499,1995,1518,54,307100,5116,89253,1610,8646,1249,22070,1577,4499,1126,16952,1667,acs5,0.4022,0.0111,4414,516,67430,1439,1088,261,13956,803,87378,1294,3548,417,44669,625,5280,854
2014,3603309,"Suffolk County (Central)--Islip Town (East) PUMA, New York",100190,1439,92897,2237,4007,548,99319,1458,1669,29,382000,3811,86414,1500,1097,393,8637,1002,2935,642,6744,686,acs5,0.3905,0.0102,4058,417,53666,1124,358,119,12677,700,69347,1056,1540,204,34874,518,2338,356
2014,3603308,"Suffolk County (Central)--Brookhaven Town (West Central) PUMA, New York",111910,1605,92066,2256,6181,933,111383,1640,1564,105,336300,2852,86861,1920,2433,736,15793,1307,4752,674,13728,1211,acs5,0.3721,0.0085,3666,351,60517,1403,584,141,12838,778,74894,1267,2133,314,35127,457,3697,656
2014,3603310,"Suffolk County (Central)--Islip Town (Northwest) PUMA, New York",130824,2050,69424,2217,13590,1513,128891,2080,1385,70,280300,3419,25955,1201,21929,1235,76005,2030,3898,674,48221,1982,acs5,0.3857,0.0102,6147,631,70417,1462,3569,560,7632,516,82300,1491,5399,476,32853,583,12255,910
2014,3603002,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA; New York",105174,1052,94796,3372,7541,1021,102371,1097,1381,49,456300,5372,72540,1178,9326,865,12639,1038,8817,669,20187,1349,acs5,0.4495,0.0153,3586,427,54230,1260,1005,222,18542,919,72259,989,1865,314,36668,590,3147,549
2014,3603003,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA; New York",107993,583,62320,2163,29203,1857,106730,657,1245,34,385500,7151,68357,1142,18822,1008,15444,1193,3505,485,26516,1222,acs5,0.4719,0.0113,4561,550,46854,791,1329,294,9546,705,56683,902,6018,385,27278,542,6248,564
2014,3603001,"Rockland County (North)--New City & Congers PUMA, New York",105019,783,94592,2965,7446,929,104171,821,1376,41,404600,7138,63372,1054,7992,807,24206,1057,7431,541,22263,996,acs5,0.4177,0.0102,4633,504,56653,921,830,176,17014,659,71498,849,2224,279,34448,497,4094,648
2014,3600300,"Warren & Washington Counties PUMA, New York",128298,NA,54112,1238,15450,1165,123986,411,835,14,165100,2364,120471,31,2424,142,2824,NA,956,69,3651,403,acs5,0.4192,0.009,5407,481,65709,860,798,172,12178,548,91984,191,6678,547,51864,581,4822,429
2014,3600600,"Oswego County PUMA, New York",121659,NA,47646,1359,21565,1303,116427,858,725,15,92900,1842,115240,72,943,125,2710,NA,757,175,2311,318,acs5,0.428,0.0084,6018,493,58813,961,814,178,8072,568,79858,138,7435,446,45300,552,3955,509
2014,3603104,"Westchester County (Southeast) PUMA, New York",119638,57,100203,3419,9380,1058,115036,494,1613,44,708600,19662,78765,1513,4325,645,28810,1173,5559,717,31676,1303,acs5,0.561,0.01,4550,459,62153,1208,1111,289,21553,875,78725,765,1598,278,40266,612,5451,634
2014,3603106,"Westchester County (Southwest)--Yonkers City PUMA, New York",198654,66,61132,2063,31305,1873,196369,306,1211,17,394500,10758,81444,1683,29409,1492,70750,2041,13623,1177,61996,1724,acs5,0.463,0.009,9509,753,99666,1359,2579,423,24087,1009,136334,1121,11733,614,73357,974,11702,858
2014,3603105,"Westchester County (Central)--White Plains City PUMA, New York",165111,59,105951,3227,10205,1196,161532,566,1604,41,572900,8566,95019,1620,17753,1183,33218,1731,14553,854,42656,1565,acs5,0.5168,0.0084,5935,591,90176,1281,983,265,29472,1092,114818,1115,2229,321,60349,784,6072,674
2014,3603102,"Westchester County (Northwest) PUMA, New York",148369,58,85461,2918,13233,1551,141438,1260,1356,30,458500,7025,87839,1533,13469,1424,36460,1860,6919,819,33836,1570,acs5,0.4912,0.0089,6669,560,79051,1339,919,248,22891,901,101810,1066,3027,404,50171,747,6937,732
2014,3603107,"Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA, New York",191698,56,67512,2055,20476,1920,187935,476,1296,24,501100,11442,84902,1846,59243,1515,34604,1826,7211,701,52085,1806,acs5,0.541,0.009,9567,693,100913,1298,1825,289,27025,1227,129431,1040,8204,545,70732,927,8905,788
2014,3600100,"St. Lawrence County PUMA, New York",112015,NA,44454,1211,19710,1350,99910,1238,698,20,86200,1867,103494,85,2299,190,2309,NA,1199,97,4835,454,acs5,0.4561,0.0145,5456,478,50617,1025,670,150,7754,459,71897,241,6777,389,41579,689,4427,494
2014,3602600,"Chautauqua County PUMA, New York",133556,NA,42720,925,24707,1249,127461,719,611,10,84100,1086,118294,89,3101,226,8786,NA,848,111,2652,330,acs5,0.4323,0.0097,5365,430,63452,973,1095,170,10359,563,90260,112,9435,485,54226,650,4690,368
2014,3604110,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA; New York",167945,2936,57540,2115,24607,1619,167052,2914,1305,13,516000,8413,90836,2418,2279,441,59910,2533,13095,1231,64689,2234,acs5,0.4402,0.0084,7026,552,85864,1902,2303,270,19154,910,117526,1875,4788,407,61322,619,11441,855
2014,3604108,"NYC-Queens Community District 6--Forest Hills & Rego Park PUMA, New York",111741,2811,62328,2789,11355,1442,111154,2785,1434,23,343100,12440,60009,2434,2834,580,16689,1547,29442,1765,55874,1929,acs5,0.46,0.0104,4214,474,60307,1718,1535,284,26101,1197,86570,1716,4360,404,51084,550,4231,612
2014,3604109,"NYC-Queens Community District 2--Sunnyside & Woodside PUMA, New York",136080,2384,56713,1874,19413,1786,134949,2376,1440,17,468000,24888,38160,1572,2124,469,45136,2422,47792,2009,76885,2104,acs5,0.4508,0.0102,5220,489,78930,1789,3959,524,24173,1344,101467,1794,5059,498,51697,514,13995,1049
2014,3604107,"NYC-Queens Community District 4--Elmhurst & South Corona PUMA, New York",144567,3240,45883,1918,31337,2233,143548,3229,1373,16,456200,28145,10278,1140,11281,1439,72752,3240,47847,2097,92951,2556,acs5,0.4464,0.012,4986,511,74442,2194,5119,613,15008,956,99530,2077,9275,574,44433,516,18502,1430
