boro_cd,cd_id,borough,community_district,year,overdose_deaths_reported,overdose_deaths_midpoint,overdose_deaths_missing,overdose_deaths_reported_per_100k,log1p_overdose_deaths_reported_per_100k,overdose_deaths_lower_per_100k,overdose_deaths_upper_per_100k,overdose_deaths_midpoint_per_100k,log1p_overdose_deaths_lower_per_100k,log1p_overdose_deaths_upper_per_100k,log1p_overdose_deaths_midpoint_per_100k,arrests_total_per_100k_lag1,arrests_felony_per_100k_lag1,arrests_misdemeanor_per_100k_lag1,cs_possession_low_per_100k_lag1,cs_possession_mid_per_100k_lag1,cs_possession_high_per_100k_lag1,mj_possession_low_per_100k_lag1,mj_possession_high_per_100k_lag1,log1p_arrests_total_per_100k_lag1,log1p_arrests_felony_per_100k_lag1,log1p_arrests_misdemeanor_per_100k_lag1,log1p_cs_possession_low_per_100k_lag1,log1p_cs_possession_mid_per_100k_lag1,log1p_cs_possession_high_per_100k_lag1,log1p_mj_possession_low_per_100k_lag1,log1p_mj_possession_high_per_100k_lag1,median_hhinc_10k,poverty_rate,unemp_rate,pct_black,pct_hispanic,pct_foreign_born,acs_interpolated
103,MN03,Manhattan,Lower East Side / Chinatown,2018,24,24,0,15.484370463563344,2.8024126873543,15.484370463563344,15.484370463563344,15.484370463563344,2.8024126873542996,2.8024126873542996,2.8024126873542996,647.6586575802371,28.81266755192544,618.8459900283116,220.4795430060381,10.02179740936537,13.153609099792048,398.36644702227346,5.637261042768021,6.474906627003009,3.394933388823138,6.429471044001814,5.400330228588172,2.3998748947228363,2.6499696516229356,5.9898794089958045,1.8926993848304388,4.3705,0.26141409772022195,0.06293249607535321,0.08374463692377174,0.2509693861092293,0.3452885576954095,0
103,MN03,Manhattan,Lower East Side / Chinatown,2019,48,48,0,31.057106254124772,3.467518882787199,31.057106254124772,31.057106254124772,31.057106254124772,3.467518882787199,3.467518882787199,3.467518882787199,305.816316655376,22.58137359269654,283.2349430626794,176.77989612568146,6.451821026484725,12.90364205296945,106.45504693699796,1.9355463079454176,5.726249251440637,3.1604571458594592,5.6498011604719,5.18054624652762,2.008458435607767,2.6321508240151137,4.67707259208316,1.076893571545154,4.5119,0.26452080988350807,0.05628027856277756,0.08603465455439523,0.24107431706717392,0.3438862792292661,0
103,MN03,Manhattan,Lower East Side / Chinatown,2020,52,52,0,33.21537616413506,3.532675138473357,33.21537616413506,33.21537616413506,33.21537616413506,3.532675138473357,3.532675138473357,3.532675138473357,137.8159090026787,18.11664531490612,119.69926368777254,0,0,0,9.705345704413991,1.2940460939218654,4.933148659679461,2.9505594379880473,4.793302027735024,0,0,0,2.3707432152534227,0.8303171117580871,4.7694,0.26577078750991795,0.06184534908458371,0.08458742670260741,0.23972558989230552,0.3299404678257981,1
103,MN03,Manhattan,Lower East Side / Chinatown,2021,60,60,0,37.84199704832423,3.6595020594113983,37.84199704832423,37.84199704832423,37.84199704832423,3.6595020594113983,3.6595020594113983,3.6595020594113983,61.959451690790395,6.387572339256742,55.57187935153365,0,0,0,0.6387572339256742,0,4.14249089522101,1.999799174800246,4.035512030502611,0,0,0,0.49393817038087273,0,5.0269,0.2669898097511622,0.0673212999975172,0.08317670951221666,0.2384108884039507,0.31634648132497445,0
104,MN04,Manhattan,Chelsea / Clinton,2013,14,14,0,9.798157946306096,2.37937555905586,9.798157946306096,9.798157946306096,9.798157946306096,2.37937555905586,2.37937555905586,2.37937555905586,766.7772572583975,45.56522234404591,721.2120349143516,304.717424425807,17.086958379017215,25.630437568525824,416.4946104885446,2.847826396502869,6.643499661469489,3.8408539608799903,6.58231877294482,5.722661225721268,2.8951911470181564,3.282054831103758,6.034271635198114,1.3475084165318043,9.0771,0.1262135922330097,0.07676777772225277,0.05532459897539262,0.14865205341395818,0.2643892948125752,0
104,MN04,Manhattan,Chelsea / Clinton,2014,13,13,0,8.885182932247062,2.29103696249556,8.885182932247062,8.885182932247062,8.885182932247062,2.29103696249556,2.29103696249556,2.29103696249556,714.5656616556088,50.390526581002774,664.1751350746059,447.9157918311358,13.997368494722991,30.79421068839058,216.25934324347023,5.598947397889197,6.573073365094197,3.9394538477117647,6.5000503669968746,6.106835324120192,2.7078747520267874,3.4592842193881266,5.381091770095164,1.8869101511449649,9.2246,0.12718608729676287,0.06783545543584721,0.05454818844789524,0.14728899399224937,0.2712578001654011,0
104,MN04,Manhattan,Chelsea / Clinton,2015,14,14,0,9.370565714438705,2.338971573736958,9.370565714438705,9.370565714438705,9.370565714438705,2.3389715737369574,2.3389715737369574,2.3389715737369574,721.7502443425307,56.04500003417378,665.7052443083568,462.7129880870201,11.619085372938468,41.00853661037106,202.99225622133673,2.733902440691404,6.583063718969772,4.0438404306474,6.502348035662309,6.13926580068171,2.535210380076089,3.737872850258234,5.318082033424399,1.3174539174861355,9.7121,0.1308637925968444,0.06066633993523029,0.05570801317233809,0.14807501807180531,0.2731586838371128,0
104,MN04,Manhattan,Chelsea / Clinton,2016,25,25,0,16.74379977094482,2.876036146219772,16.74379977094482,16.74379977094482,16.74379977094482,2.876036146219772,2.876036146219772,2.876036146219772,693.421862868464,56.22339428663222,637.1984685818318,475.2215469465342,11.378544081818426,44.17552408235388,161.97692163529757,0.6693261224599073,6.5430796473961115,4.046962805796759,6.45864931425153,6.1658831807118855,2.515964657902811,3.810555437569912,5.093608605723127,0.5124200255076828,10.0097,0.12815097331583553,0.05351557642827765,0.0541628434990523,0.1455572001687775,0.2842628374712844,0
104,MN04,Manhattan,Chelsea / Clinton,2017,15,15,0,9.855777128026544,2.3846973924790262,9.855777128026544,9.855777128026544,9.855777128026544,2.3846973924790262,2.3846973924790262,2.3846973924790262,849.9152763731589,63.62643912959031,786.2888372435687,492.2677132657777,12.72528782591806,48.89189533115887,294.02112397779104,2.0092559725133783,6.746312565888807,4.168623601510475,6.668595191560207,6.2010520555925,2.6192399580986994,3.9098585713529577,5.687046960480559,1.1016928629939824,10.3299,0.1347425990094033,0.04914050822122571,0.0599756890830842,0.1511876211439272,0.2938598508492395,0
104,MN04,Manhattan,Chelsea / Clinton,2018,17,17,0,11.003521126760564,2.4852000339766973,11.003521126760564,11.003521126760564,11.003521126760564,2.4852000339766973,2.4852000339766973,2.4852000339766973,701.0742797069548,35.48079766089556,665.5934820460593,419.8561056539308,9.19872531949144,24.31091691579881,245.73737639212857,1.314103617070206,6.5540392099765326,3.5967860306714536,6.502180387917133,6.0422909834623635,2.32226274380368,3.231235801312879,5.508324517499847,0.8390224061052685,10.4801,0.13055075066351524,0.04661613728179089,0.05227967067108533,0.15473539768019884,0.3075160521955261,0
104,MN04,Manhattan,Chelsea / Clinton,2019,24,24,0,15.172108607010776,2.7832880674999,15.172108607010776,15.172108607010776,15.172108607010776,2.7832880674999,2.7832880674999,2.7832880674999,492.56938690969343,41.42502071251035,451.1443661971831,337.22555923777963,11.003521126760564,28.479701739850867,113.91880695940348,1.941797845898923,6.201663450630768,3.747738299334911,6.114001523078304,5.823713007937032,2.4852000339766973,3.383701949897189,4.744225852569239,1.079020906663706,11.0357,0.1231344968867955,0.04368940802657471,0.0507759901381294,0.15849796124790594,0.3013370420709928,0
104,MN04,Manhattan,Chelsea / Clinton,2020,31,31,0,19.263632126767128,3.00882775850612,19.263632126767128,19.263632126767128,19.263632126767128,3.00882775850612,3.00882775850612,3.00882775850612,266.14407181464736,29.712046022062772,236.43202579258465,0,0,0,2.52868476783513,1.8965135758763472,5.587788107682731,3.424654956201632,5.469881375320485,0,0,0,1.2609252145018737,1.0635077985369454,11.052,0.12216355073497932,0.04829658054985047,0.05144943296566724,0.16278079850862204,0.29780643156750036,1
104,MN04,Manhattan,Chelsea / Clinton,2021,45,45,0,27.495188342040144,3.349735242917344,27.495188342040144,27.495188342040144,27.495188342040144,3.349735242917344,3.349735242917344,3.349735242917344,117.44601522448346,14.292372223085287,103.15364300139817,0,0,0,1.8642224638806897,0,4.774457289046804,2.727354156571494,4.6458671455052185,0,0,0,1.052296922017775,0,11.0683,0.1212249734921724,0.05288470182125456,0.05210032688723918,0.16692023340359882,0.2943940365991507,0
