boro_cd,cd_name,boro_name,arrest_year,arrests_total,arrests_felony,arrests_misdemeanor,cs_possession_low,cs_possession_mid,cs_possession_high,mj_possession_low,mj_possession_high,other_drug_offense,arrests_female,arrests_male,arrests_under18,arrests_18_24,arrests_25_44,arrests_45_64,arrests_65plus,arrests_white,arrests_black,arrests_asian,arrests_hispanic,overdose_total
410,South Ozone Park / Howard Beach,Queens,2011,474,17,457,110,6,4,347,7,0,46,428,61,172,178,62,1,93,162,78,114,7
410,South Ozone Park / Howard Beach,Queens,2012,287,20,267,94,4,11,173,5,0,24,263,39,104,93,50,1,75,93,40,74,7
410,South Ozone Park / Howard Beach,Queens,2013,249,19,230,99,6,8,131,5,0,29,220,24,81,99,44,1,70,63,48,56,11
410,South Ozone Park / Howard Beach,Queens,2014,193,35,158,73,1,19,85,15,0,26,167,29,76,59,29,0,50,59,29,52,6
410,South Ozone Park / Howard Beach,Queens,2015,201,24,177,92,5,10,85,9,0,16,185,22,74,74,31,0,54,48,46,52,4
410,South Ozone Park / Howard Beach,Queens,2016,228,33,195,64,16,14,131,3,0,23,205,20,90,99,18,1,45,46,71,64,9
410,South Ozone Park / Howard Beach,Queens,2017,214,38,176,74,11,18,102,9,0,26,188,11,74,104,25,0,59,31,68,53,17
410,South Ozone Park / Howard Beach,Queens,2018,105,30,75,29,13,10,46,6,1,8,97,4,44,45,12,0,12,27,36,27,9
410,South Ozone Park / Howard Beach,Queens,2019,71,38,33,0,0,0,3,2,66,7,64,0,11,49,9,2,25,16,15,15,6
410,South Ozone Park / Howard Beach,Queens,2020,26,14,12,0,0,0,0,1,25,5,21,0,2,19,5,0,11,6,1,8,13
410,South Ozone Park / Howard Beach,Queens,2021,20,14,6,0,0,0,1,0,19,5,15,0,6,12,2,0,2,3,2,13,11
411,Bayside / Little Neck,Queens,2006,154,19,135,50,5,10,85,4,0,12,142,31,62,52,9,0,85,22,11,30,6
411,Bayside / Little Neck,Queens,2007,154,4,150,33,3,1,117,0,0,15,139,37,81,34,2,0,70,27,22,29,0
411,Bayside / Little Neck,Queens,2008,194,9,185,48,7,1,137,1,0,22,172,35,106,42,11,0,117,16,25,32,5
411,Bayside / Little Neck,Queens,2009,158,8,150,42,6,1,108,1,0,17,141,24,66,48,20,0,84,10,18,43,0
411,Bayside / Little Neck,Queens,2010,209,10,199,43,1,3,156,6,0,23,186,34,110,52,12,1,119,16,33,35,6
411,Bayside / Little Neck,Queens,2011,160,3,157,50,2,0,107,1,0,16,144,25,84,43,8,0,84,10,40,24,6
411,Bayside / Little Neck,Queens,2012,177,7,170,60,1,4,110,2,0,20,157,24,91,49,13,0,76,15,40,37,0
411,Bayside / Little Neck,Queens,2013,120,4,116,62,1,2,54,1,0,7,113,20,56,38,6,0,71,1,23,20,8
411,Bayside / Little Neck,Queens,2014,137,7,130,78,3,2,52,2,0,11,126,12,60,56,8,1,75,3,32,24,11
411,Bayside / Little Neck,Queens,2015,128,16,112,69,5,1,43,10,0,14,114,15,68,33,12,0,57,3,40,27,20
411,Bayside / Little Neck,Queens,2016,124,13,111,77,2,6,34,5,0,17,107,28,40,53,3,0,50,14,24,34,23
411,Bayside / Little Neck,Queens,2017,104,8,96,76,5,2,20,1,0,7,97,16,35,44,8,1,42,18,26,16,32
411,Bayside / Little Neck,Queens,2018,52,16,36,22,6,8,14,2,0,6,46,5,24,22,1,0,15,5,13,18,23
411,Bayside / Little Neck,Queens,2019,34,18,16,0,0,0,1,8,25,1,33,2,10,18,3,1,12,3,10,9,29
411,Bayside / Little Neck,Queens,2020,9,3,6,0,0,0,1,1,7,2,7,0,3,5,1,0,3,2,3,1,39
411,Bayside / Little Neck,Queens,2021,12,8,4,0,0,0,0,1,11,2,10,0,3,8,1,0,3,1,4,4,36
412,Jamaica / Hollis,Queens,2006,2295,169,2126,864,73,47,1262,49,0,353,1942,122,672,1037,459,4,145,1885,73,178,22
412,Jamaica / Hollis,Queens,2007,2313,132,2181,946,66,39,1235,27,0,330,1983,125,658,1014,507,9,133,1864,121,181,19
412,Jamaica / Hollis,Queens,2008,2483,120,2363,973,46,38,1390,36,0,370,2113,112,720,1087,549,15,80,2108,73,190,17
412,Jamaica / Hollis,Queens,2009,2363,85,2278,708,41,22,1570,22,0,291,2072,135,838,982,399,9,123,1978,66,175,16
412,Jamaica / Hollis,Queens,2010,2636,111,2525,683,41,30,1842,40,0,302,2334,143,905,1125,450,13,125,2234,69,181,6
412,Jamaica / Hollis,Queens,2011,2666,101,2565,723,32,17,1842,52,0,316,2350,164,972,992,520,18,120,2110,124,288,16
412,Jamaica / Hollis,Queens,2012,2070,112,1958,704,32,38,1254,41,1,323,1747,106,670,771,503,20,127,1666,53,195,13
412,Jamaica / Hollis,Queens,2013,1868,82,1786,708,29,30,1078,23,0,259,1609,87,599,768,400,14,157,1419,48,207,14
412,Jamaica / Hollis,Queens,2014,2020,91,1929,876,27,35,1053,29,0,311,1709,73,591,814,520,22,186,1518,67,220,16
412,Jamaica / Hollis,Queens,2015,1466,104,1362,944,34,38,418,32,0,307,1159,35,262,574,572,23,220,971,55,200,10
412,Jamaica / Hollis,Queens,2016,1380,123,1257,587,48,47,670,27,1,222,1158,54,390,587,336,13,179,877,88,221,11
412,Jamaica / Hollis,Queens,2017,1147,103,1044,445,34,22,599,47,0,169,978,46,336,521,232,12,130,768,61,174,17
412,Jamaica / Hollis,Queens,2018,668,98,570,287,46,34,283,16,2,91,577,16,197,309,141,5,66,475,25,100,6
412,Jamaica / Hollis,Queens,2019,415,132,283,0,0,0,77,36,302,88,327,3,81,214,111,6,37,295,19,57,14
412,Jamaica / Hollis,Queens,2020,344,109,235,0,0,0,41,46,257,59,285,2,47,218,74,3,54,195,24,69,15
412,Jamaica / Hollis,Queens,2021,236,68,168,0,0,0,11,11,214,44,192,3,24,131,73,5,44,140,10,40,18
413,Queens Village,Queens,2006,876,84,792,173,46,12,619,26,0,78,798,69,349,365,92,1,117,682,12,57,6
413,Queens Village,Queens,2007,909,77,832,146,30,17,686,30,0,66,843,81,439,319,69,1,186,554,43,111,0
413,Queens Village,Queens,2008,943,72,871,138,23,12,733,37,0,94,849,44,454,378,66,1,148,635,52,104,7
413,Queens Village,Queens,2009,1042,72,970,170,23,8,800,41,0,129,913,66,480,422,74,0,174,700,54,99,6
413,Queens Village,Queens,2010,990,55,935,156,26,6,779,23,0,112,878,49,497,385,59,0,144,684,54,79,5
413,Queens Village,Queens,2011,987,68,919,133,20,15,786,33,0,112,875,73,429,414,69,2,118,709,36,99,0
413,Queens Village,Queens,2012,869,72,797,136,18,12,661,42,0,87,782,77,368,350,73,1,112,620,52,70,6
413,Queens Village,Queens,2013,540,58,482,167,26,9,315,23,0,68,472,22,230,243,44,1,109,291,49,73,6
413,Queens Village,Queens,2014,469,50,419,134,26,15,285,9,0,53,416,11,207,195,53,3,89,254,55,64,8
413,Queens Village,Queens,2015,236,15,221,105,10,2,116,3,0,37,199,7,92,106,31,0,57,139,15,24,12
413,Queens Village,Queens,2016,235,27,208,82,14,6,126,7,0,29,206,11,111,97,14,2,34,128,31,30,18
413,Queens Village,Queens,2017,364,38,326,74,18,7,252,13,0,45,319,12,138,175,39,0,25,256,41,39,21
413,Queens Village,Queens,2018,166,38,128,63,11,16,65,7,4,24,142,3,45,93,24,1,30,103,16,17,15
413,Queens Village,Queens,2019,60,21,39,0,0,0,14,8,38,8,52,1,18,33,8,0,1,46,8,5,19
413,Queens Village,Queens,2020,23,17,6,0,0,0,0,7,16,4,19,0,1,16,6,0,3,17,3,0,29
413,Queens Village,Queens,2021,28,12,16,0,0,0,3,0,25,4,24,0,6,12,10,0,2,19,5,2,19
414,Rockaway / Broad Channel,Queens,2006,868,79,789,274,48,20,515,11,0,107,761,106,304,318,139,1,86,685,3,90,13
414,Rockaway / Broad Channel,Queens,2007,1074,76,998,302,29,24,696,23,0,139,935,132,353,429,159,1,84,810,5,172,14
414,Rockaway / Broad Channel,Queens,2008,1189,49,1140,227,15,14,913,20,0,116,1073,134,447,462,140,6,102,869,3,209,9
414,Rockaway / Broad Channel,Queens,2009,979,62,917,211,19,16,706,27,0,106,873,97,349,399,130,4,83,717,8,166,12
414,Rockaway / Broad Channel,Queens,2010,1022,54,968,206,18,6,762,30,0,114,908,111,327,405,176,3,91,719,5,194,8
414,Rockaway / Broad Channel,Queens,2011,1073,46,1027,201,15,13,826,18,0,103,970,99,416,403,152,3,122,740,17,186,16
414,Rockaway / Broad Channel,Queens,2012,785,18,767,190,5,3,577,10,0,87,698,71,273,317,120,4,110,518,4,145,11
414,Rockaway / Broad Channel,Queens,2013,706,25,681,158,12,3,523,9,1,84,622,60,241,272,132,1,63,482,8,149,11
414,Rockaway / Broad Channel,Queens,2014,763,25,738,171,10,7,567,8,0,102,661,62,289,296,115,1,85,500,9,163,16
414,Rockaway / Broad Channel,Queens,2015,274,19,255,155,9,7,100,3,0,51,223,11,63,120,79,1,70,139,5,58,8
414,Rockaway / Broad Channel,Queens,2016,250,48,202,68,19,18,134,11,0,38,212,13,71,127,35,4,29,157,2,59,15
414,Rockaway / Broad Channel,Queens,2017,277,47,230,99,30,4,131,13,0,38,239,9,80,121,63,4,33,173,3,68,11
414,Rockaway / Broad Channel,Queens,2018,196,35,161,72,21,8,89,6,0,21,175,13,55,94,34,0,15,115,3,60,9
414,Rockaway / Broad Channel,Queens,2019,79,22,57,0,0,0,17,9,53,9,70,1,21,34,21,2,10,53,0,14,23
414,Rockaway / Broad Channel,Queens,2020,45,10,35,0,0,0,8,1,36,6,39,4,2,24,13,2,5,31,1,8,31
414,Rockaway / Broad Channel,Queens,2021,44,20,24,0,0,0,6,1,37,10,34,0,7,28,8,1,7,28,0,9,16
480,NA,Queens,2006,7,1,6,1,0,1,5,0,0,0,7,3,3,0,1,0,4,0,0,3,0
480,NA,Queens,2007,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0
480,NA,Queens,2009,8,0,8,0,0,0,8,0,0,0,8,0,6,2,0,0,4,0,0,4,0
480,NA,Queens,2010,5,2,3,3,1,1,0,0,0,0,5,0,2,3,0,0,0,3,0,2,0
480,NA,Queens,2012,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
480,NA,Queens,2013,7,1,6,4,1,0,2,0,0,2,5,0,2,3,2,0,3,2,1,1,0
480,NA,Queens,2014,4,0,4,0,0,0,4,0,0,0,4,0,4,0,0,0,2,0,0,2,0
480,NA,Queens,2015,5,1,4,0,0,1,4,0,0,0,5,0,4,0,1,0,0,1,0,4,0
480,NA,Queens,2016,6,0,6,0,0,0,6,0,0,1,5,1,4,1,0,0,1,0,2,1,0
480,NA,Queens,2017,3,1,2,1,0,0,1,1,0,0,3,0,1,2,0,0,3,0,0,0,0
480,NA,Queens,2019,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
481,NA,Queens,2006,71,0,71,17,0,0,54,0,0,5,66,2,40,27,2,0,37,2,0,27,0
481,NA,Queens,2007,69,2,67,8,1,1,59,0,0,0,69,5,30,27,5,2,41,5,0,20,0
481,NA,Queens,2008,75,0,75,12,0,0,63,0,0,0,75,4,32,30,9,0,60,2,0,12,0
481,NA,Queens,2009,70,0,70,6,0,0,64,0,0,6,64,5,27,34,4,0,50,9,0,11,0
481,NA,Queens,2010,79,0,79,6,0,0,73,0,0,4,75,5,35,27,12,0,46,7,4,22,0
481,NA,Queens,2011,63,0,63,4,0,0,59,0,0,5,58,7,36,15,5,0,24,4,6,28,0
481,NA,Queens,2012,107,2,105,9,2,0,96,0,0,9,98,4,54,42,7,0,54,4,11,37,0
481,NA,Queens,2013,175,0,175,38,0,0,137,0,0,13,162,15,108,48,4,0,82,5,21,61,0
481,NA,Queens,2014,159,0,159,10,0,0,149,0,0,9,150,7,54,88,10,0,93,10,9,45,0
481,NA,Queens,2015,153,0,153,4,0,0,149,0,0,13,140,12,73,60,7,1,63,15,10,65,0
481,NA,Queens,2016,51,2,49,8,2,0,41,0,0,4,47,5,25,20,1,0,14,3,1,33,0
481,NA,Queens,2017,25,1,24,8,0,1,16,0,0,3,22,0,14,9,2,0,7,0,0,18,0
481,NA,Queens,2018,21,1,20,7,0,1,13,0,0,3,18,0,12,8,1,0,6,1,1,13,0
481,NA,Queens,2019,7,0,7,0,0,0,3,0,4,1,6,1,4,1,1,0,0,0,1,6,0
482,NA,Queens,2006,6,3,3,2,1,2,1,0,0,1,5,0,1,5,0,0,4,1,0,1,0
482,NA,Queens,2007,7,2,5,0,2,0,5,0,0,1,6,2,5,0,0,0,1,3,1,2,0
482,NA,Queens,2008,16,1,15,2,1,0,13,0,0,1,15,5,8,3,0,0,3,1,5,7,0
482,NA,Queens,2009,33,1,32,0,0,0,32,1,0,1,32,7,19,5,2,0,2,2,3,26,0
482,NA,Queens,2010,15,0,15,3,0,0,12,0,0,0,15,1,10,3,1,0,6,1,1,7,0
482,NA,Queens,2011,38,1,37,4,1,0,33,0,0,3,35,7,24,6,1,0,8,4,2,21,0
482,NA,Queens,2012,27,1,26,6,1,0,20,0,0,1,26,3,17,6,1,0,7,2,5,12,0
482,NA,Queens,2013,19,0,19,8,0,0,11,0,0,3,16,0,7,10,2,0,2,4,5,8,0
482,NA,Queens,2014,10,2,8,3,2,0,5,0,0,1,9,0,5,4,1,0,3,0,1,6,0
482,NA,Queens,2015,11,1,10,4,1,0,6,0,0,1,10,1,5,4,1,0,2,0,1,8,0
482,NA,Queens,2016,68,0,68,6,0,0,62,0,0,2,66,18,44,5,1,0,3,10,21,33,0
482,NA,Queens,2017,105,0,105,7,0,0,98,0,0,7,98,18,64,22,1,0,11,10,26,58,0
482,NA,Queens,2018,28,2,26,3,2,0,23,0,0,1,27,3,12,13,0,0,1,4,8,15,0
483,NA,Queens,2007,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
483,NA,Queens,2008,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
483,NA,Queens,2009,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
483,NA,Queens,2014,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
483,NA,Queens,2018,2,1,1,0,1,0,1,0,0,0,2,0,0,2,0,0,1,0,0,1,0
484,NA,Queens,2008,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
484,NA,Queens,2009,2,0,2,1,0,0,1,0,0,1,1,0,2,0,0,0,1,1,0,0,0
484,NA,Queens,2010,4,0,4,0,0,0,4,0,0,0,4,0,3,1,0,0,0,0,0,4,0
484,NA,Queens,2013,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
484,NA,Queens,2015,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
484,NA,Queens,2018,2,0,2,2,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0
501,St. George / Stapleton,Staten Island,2006,1307,81,1226,703,32,37,523,12,0,235,1072,121,378,605,201,2,379,643,2,277,29
501,St. George / Stapleton,Staten Island,2007,1616,79,1537,862,32,27,675,20,0,348,1268,103,490,735,282,6,416,784,4,409,20
501,St. George / Stapleton,Staten Island,2008,2286,99,2187,1214,56,17,973,26,0,449,1837,146,620,1059,441,20,725,1053,12,493,25
501,St. George / Stapleton,Staten Island,2009,1778,142,1636,663,58,65,973,19,0,351,1427,144,618,768,242,6,609,784,12,366,27
501,St. George / Stapleton,Staten Island,2010,2031,112,1919,635,70,26,1284,16,0,335,1696,167,725,851,281,7,699,875,16,427,25
501,St. George / Stapleton,Staten Island,2011,2151,98,2053,680,59,24,1373,15,0,331,1820,206,772,884,279,10,770,874,37,450,24
501,St. George / Stapleton,Staten Island,2012,1562,72,1490,522,48,18,968,6,0,209,1353,136,536,677,210,3,531,604,17,394,28
501,St. George / Stapleton,Staten Island,2013,1146,67,1079,472,41,16,607,10,0,178,968,59,381,516,188,2,366,482,14,272,17
501,St. George / Stapleton,Staten Island,2014,1261,51,1210,638,15,18,572,18,0,205,1056,68,396,558,226,13,397,568,18,266,26
501,St. George / Stapleton,Staten Island,2015,782,64,718,522,34,23,196,7,0,143,639,31,200,362,179,10,323,293,8,155,7
501,St. George / Stapleton,Staten Island,2016,1064,91,973,662,63,15,311,13,0,197,867,16,297,531,209,11,429,350,21,253,13
501,St. George / Stapleton,Staten Island,2017,931,68,863,477,48,14,386,6,0,126,805,27,265,455,172,12,317,382,26,197,11
501,St. George / Stapleton,Staten Island,2018,778,61,717,409,38,12,308,8,3,129,649,11,195,405,163,4,256,329,12,176,11
501,St. George / Stapleton,Staten Island,2019,334,42,292,0,0,0,58,13,263,70,264,0,47,204,82,1,110,131,6,85,9
501,St. George / Stapleton,Staten Island,2020,184,22,162,0,0,0,19,8,157,34,150,1,21,109,50,3,72,66,1,45,11
501,St. George / Stapleton,Staten Island,2021,266,38,228,0,0,0,2,2,262,52,214,1,18,143,96,8,103,98,4,61,18
502,South Beach / Willowbrook,Staten Island,2006,263,41,222,117,16,18,105,7,0,39,224,37,99,109,18,0,180,39,4,37,7
502,South Beach / Willowbrook,Staten Island,2007,288,48,240,136,26,16,104,6,0,50,238,40,113,118,17,0,178,40,2,68,12
502,South Beach / Willowbrook,Staten Island,2008,622,50,572,252,40,4,320,6,0,86,536,89,244,228,59,1,434,71,10,103,11
502,South Beach / Willowbrook,Staten Island,2009,373,38,335,193,18,13,142,7,0,64,309,29,140,156,47,1,276,41,8,47,17
502,South Beach / Willowbrook,Staten Island,2010,457,32,425,188,26,4,237,2,0,66,391,40,209,168,40,0,363,27,8,58,15
502,South Beach / Willowbrook,Staten Island,2011,440,36,404,188,21,10,216,5,0,63,377,41,197,174,26,2,332,43,7,53,24
502,South Beach / Willowbrook,Staten Island,2012,500,35,465,208,21,3,257,11,0,68,432,58,207,207,28,0,362,52,9,73,30
502,South Beach / Willowbrook,Staten Island,2013,459,37,422,273,16,10,149,11,0,65,394,35,193,202,29,0,350,37,13,52,21
502,South Beach / Willowbrook,Staten Island,2014,582,27,555,415,18,6,140,3,0,110,472,24,201,287,69,1,448,30,13,83,13
502,South Beach / Willowbrook,Staten Island,2015,273,20,253,225,8,8,28,4,0,57,216,15,84,131,41,2,201,21,9,37,20
502,South Beach / Willowbrook,Staten Island,2016,310,21,289,276,13,1,13,7,0,68,242,4,73,161,71,1,256,19,6,24,33
502,South Beach / Willowbrook,Staten Island,2017,213,8,205,190,8,0,15,0,0,54,159,5,44,122,41,1,165,23,3,19,38
502,South Beach / Willowbrook,Staten Island,2018,146,19,127,116,10,4,11,5,0,27,119,3,23,95,25,0,111,11,9,15,35
502,South Beach / Willowbrook,Staten Island,2019,97,7,90,0,0,0,8,1,88,20,77,5,20,58,13,1,59,14,7,16,27
502,South Beach / Willowbrook,Staten Island,2020,32,5,27,0,0,0,0,2,30,5,27,0,2,23,7,0,21,3,1,7,47
502,South Beach / Willowbrook,Staten Island,2021,58,7,51,0,0,0,1,0,57,16,42,0,4,38,15,1,46,7,2,3,68
503,Tottenville / Great Kills,Staten Island,2006,161,37,124,79,10,20,45,6,1,19,142,30,49,74,8,0,135,9,1,15,11
503,Tottenville / Great Kills,Staten Island,2007,159,33,126,79,15,7,47,11,0,24,135,24,70,55,10,0,132,10,1,16,14
503,Tottenville / Great Kills,Staten Island,2008,345,39,306,134,26,6,172,7,0,43,302,53,184,90,18,0,306,12,1,25,19
503,Tottenville / Great Kills,Staten Island,2009,308,39,269,141,20,6,128,13,0,46,262,35,153,100,19,1,285,3,2,18,17
503,Tottenville / Great Kills,Staten Island,2010,293,30,263,121,14,8,142,8,0,33,260,32,150,95,14,2,258,12,1,20,13
503,Tottenville / Great Kills,Staten Island,2011,380,23,357,231,12,7,126,4,0,51,329,33,187,136,24,0,350,4,2,24,27
503,Tottenville / Great Kills,Staten Island,2012,374,18,356,222,9,7,134,2,0,57,317,32,197,126,18,1,338,2,3,29,21
503,Tottenville / Great Kills,Staten Island,2013,494,23,471,327,8,11,144,4,0,91,403,24,224,207,39,0,440,11,4,37,30
503,Tottenville / Great Kills,Staten Island,2014,394,18,376,278,12,6,98,0,0,43,351,16,171,164,40,3,341,8,7,36,36
503,Tottenville / Great Kills,Staten Island,2015,347,18,329,295,5,7,34,6,0,55,292,9,104,198,34,2,302,8,3,33,7
503,Tottenville / Great Kills,Staten Island,2016,366,15,351,283,4,4,68,7,0,75,291,13,143,173,35,2,318,11,9,26,16
503,Tottenville / Great Kills,Staten Island,2017,271,22,249,210,16,4,39,2,0,44,227,15,69,152,33,2,237,8,4,22,11
503,Tottenville / Great Kills,Staten Island,2018,231,17,214,199,13,1,15,1,2,45,186,16,50,132,33,0,200,3,8,20,15
503,Tottenville / Great Kills,Staten Island,2019,92,11,81,0,0,0,4,2,86,16,76,3,21,51,16,1,80,2,0,10,13
503,Tottenville / Great Kills,Staten Island,2020,36,1,35,0,0,0,0,0,36,7,29,0,4,24,8,0,32,1,0,3,32
503,Tottenville / Great Kills,Staten Island,2021,78,7,71,0,0,0,1,0,77,10,68,0,1,56,20,1,63,4,0,11,23
595,NA,Staten Island,2006,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
595,NA,Staten Island,2007,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
595,NA,Staten Island,2008,13,1,12,2,1,0,10,0,0,1,12,1,6,6,0,0,9,1,0,3,0
595,NA,Staten Island,2009,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,0,0
595,NA,Staten Island,2010,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
595,NA,Staten Island,2011,11,0,11,5,0,0,6,0,0,2,9,0,8,3,0,0,10,1,0,0,0
595,NA,Staten Island,2012,7,0,7,2,0,0,5,0,0,0,7,1,3,2,1,0,6,0,0,0,0
595,NA,Staten Island,2013,4,3,1,1,0,3,0,0,0,1,3,1,2,0,1,0,4,0,0,0,0
595,NA,Staten Island,2014,7,0,7,7,0,0,0,0,0,1,6,0,1,6,0,0,6,1,0,0,0
595,NA,Staten Island,2015,4,0,4,4,0,0,0,0,0,2,2,0,0,4,0,0,4,0,0,0,0
595,NA,Staten Island,2017,4,0,4,4,0,0,0,0,0,0,4,0,0,1,3,0,4,0,0,0,0
595,NA,Staten Island,2020,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
595,NA,Staten Island,2021,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
